Wall time,Step,Value
1517238497.5708406,6,0.09979025274515152
1517238519.4906063,12,0.1000412181019783
1517238534.0971637,16,0.09997864812612534
1517238545.0461426,19,0.09998861700296402
1517238566.982433,25,0.10003343969583511
1517238610.800458,37,0.09995999187231064
1517238625.4032297,41,0.1000085100531578
1517238632.7113945,43,0.09995981305837631
1517238640.0637178,45,0.10005608201026917
1517238643.7033086,46,0.10004959255456924
1517238651.0101893,48,0.09988808631896973
1517238672.9344847,54,0.10007066279649734
1517238676.5890698,55,0.10006751865148544
1517238680.2389846,56,0.10000414401292801
1517238683.8782015,57,0.10009177774190903
1517238716.7469864,66,0.10004075616598129
1517238727.7079787,69,0.10003785043954849
1517238738.6609387,72,0.10000886768102646
1517238742.3186975,73,0.09997048228979111
1517238745.9717326,74,0.0999516025185585
1517238749.635561,75,0.10003786534070969
1517238767.939081,80,0.1000349149107933
1517238797.1683662,88,0.09996014088392258
1517238822.7410023,95,0.09997764229774475
1517238851.9707131,103,0.10001230239868164
1517238862.9211106,106,0.09997662156820297
1517238866.5759416,107,0.0999712347984314
1517238892.1720748,114,0.09992126375436783
1517238910.404497,119,0.10003306716680527
1517238939.6280684,127,0.10005518049001694
1517238950.593615,130,0.09997089952230453
1517238954.250621,131,0.10000374913215637
1517238987.0987504,140,0.09999720007181168
1517238994.3899064,142,0.10002060979604721
1517238998.0471027,143,0.1000606045126915
1517239001.7567532,144,0.10000985860824585
1517239027.326948,151,0.0999816432595253
1517239045.6098912,156,0.10000189393758774
1517239052.9110274,158,0.09997329860925674
1517239056.5708525,159,0.09994838386774063
1517239071.179319,163,0.10003640502691269
1517239089.4346101,168,0.09999827295541763
1517239093.0961509,169,0.10000625252723694
1517239104.072739,172,0.09999313205480576
1517239126.0455358,178,0.09994042664766312
1517239129.6996825,179,0.10001445561647415
1517239136.9974983,181,0.0999818816781044
1517239147.9497411,184,0.10002730041742325
1517239155.2713249,186,0.10007381439208984
1517239158.9239264,187,0.09994983673095703
1517239166.2384531,189,0.09995736926794052
1517239173.5274627,191,0.10000529140233994
1517239177.1884625,192,0.10001572966575623
1517239202.7413552,199,0.1000485047698021
1517239231.9588923,207,0.09999978542327881
1517239235.6227825,208,0.09997997432947159
1517239239.2629333,209,0.09999048709869385
1517239253.927572,213,0.1000010147690773
1517239290.4455335,223,0.09999469667673111
1517239294.1001709,224,0.09996559470891953
1517239301.4018853,226,0.10003761202096939
1517239316.014593,230,0.10005280375480652
1517239326.9613245,233,0.0999998077750206
1517239330.618603,234,0.10000916570425034
1517239334.2661028,235,0.1000286117196083
1517239345.2111814,238,0.09998100996017456
1517239389.0692601,250,0.10001064091920853
1517239410.991501,256,0.09997988492250443
1517239421.9473593,259,0.09998298436403275
1517239429.2399688,261,0.09995680302381516
1517239432.888906,262,0.10005555301904678
1517239440.1850007,264,0.0999637246131897
1517239454.795214,268,0.10002391785383224
1517239469.414651,272,0.10002600401639938
1517239476.7034125,274,0.1000145971775055
1517239495.0171494,279,0.1000024676322937
1517239546.1389036,293,0.10006481409072876
1517239564.430507,298,0.1000409945845604
1517239568.077808,299,0.10003030300140381
1517239582.7028832,303,0.09997815638780594
1517239586.3451588,304,0.09996553510427475
1517239600.9527307,308,0.10001125186681747
1517239604.6506095,309,0.10004457831382751
1517239611.9493394,311,0.10002193599939346
1517239622.9033532,314,0.10002130270004272
1517239641.148281,319,0.09996724128723145
1517239644.7994056,320,0.10001371055841446
1517239666.7398424,326,0.10001704096794128
1517239670.400591,327,0.10002076625823975
1517239674.0331616,328,0.09995580464601517
1517239685.0226972,331,0.09996458888053894
1517239717.914672,340,0.09998515993356705
1517239725.279632,342,0.0999557375907898
1517239747.1852646,348,0.10005027800798416
1517239794.7140007,361,0.09993971139192581
1517239805.6788323,364,0.10001137852668762
1517239820.263668,368,0.09997743368148804
1517239834.8732474,372,0.10002317279577255
