Wall time,Step,Value
1517214478.5092096,6,2.3072638511657715
1517214500.4390368,12,2.3036043643951416
1517214515.031999,16,2.3029301166534424
1517214525.9666538,19,2.3030059337615967
1517214547.8417745,25,2.3047308921813965
1517214591.5840714,37,2.3042047023773193
1517214606.1969674,41,2.3036701679229736
1517214613.4876473,43,2.3019161224365234
1517214620.8291004,45,2.3022754192352295
1517214624.4777014,46,2.3037357330322266
1517214631.7615204,48,2.3031184673309326
1517214653.644915,54,2.3021976947784424
1517214657.2898102,55,2.3031604290008545
1517214660.9398544,56,2.3026530742645264
1517214664.5901396,57,2.3019330501556396
1517214697.4288795,66,2.302137613296509
1517214708.3632545,69,2.3024513721466064
1517214719.3234832,72,2.3025550842285156
1517214722.993977,73,2.3014113903045654
1517214726.632484,74,2.3025429248809814
1517214730.2703853,75,2.303206443786621
1517214748.5669339,80,2.3018691539764404
1517214777.7480621,88,2.302579641342163
1517214803.3198037,95,2.3026018142700195
1517214832.5498896,103,2.3034703731536865
1517214843.4719732,106,2.3020832538604736
1517214847.1265488,107,2.3027591705322266
1517214872.7038772,114,2.301523208618164
1517214890.9382818,119,2.301931619644165
1517214920.1529064,127,2.301819324493408
1517214931.073167,130,2.3016910552978516
1517214934.7271104,131,2.3015520572662354
1517214967.567801,140,2.301358461380005
1517214974.8816433,142,2.3009302616119385
1517214978.5359933,143,2.301084041595459
1517214982.2175176,144,2.303226947784424
1517215007.729948,151,2.301746368408203
1517215025.987424,156,2.300206184387207
1517215033.2629302,158,2.2996985912323
1517215036.9053905,159,2.3000009059906006
1517215051.508948,163,2.3009274005889893
1517215069.7742898,168,2.3008241653442383
1517215073.4304647,169,2.300795316696167
1517215084.3717906,172,2.2992870807647705
1517215106.3511798,178,2.299211263656616
1517215110.0036094,179,2.2986252307891846
1517215117.307655,181,2.302205801010132
1517215128.264596,184,2.300574541091919
1517215135.578354,186,2.2982194423675537
1517215139.2266748,187,2.299664258956909
1517215146.532004,189,2.298063278198242
1517215153.836518,191,2.2995033264160156
1517215157.4905727,192,2.2983973026275635
1517215183.0463464,199,2.3007776737213135
1517215212.276047,207,2.2983670234680176
1517215215.929435,208,2.300870656967163
1517215219.5875533,209,2.2986793518066406
1517215234.2291763,213,2.3011839389801025
1517215270.657759,223,2.2995357513427734
1517215274.3069825,224,2.296733856201172
1517215281.6012678,226,2.297959566116333
1517215296.1763313,230,2.298496961593628
1517215307.1570377,233,2.2974588871002197
1517215310.8041122,234,2.2989771366119385
1517215314.4399252,235,2.297924041748047
1517215325.3947558,238,2.299367666244507
1517215369.2650764,250,2.297621965408325
1517215391.1559968,256,2.296525716781616
1517215402.113468,259,2.2999379634857178
1517215409.4197602,261,2.297441244125366
1517215413.0652483,262,2.299426317214966
1517215420.3821614,264,2.296776294708252
1517215434.9663947,268,2.2970993518829346
1517215449.5487628,272,2.299302101135254
1517215456.843127,274,2.298854351043701
1517215475.1663077,279,2.296823501586914
1517215526.2625742,293,2.2999355792999268
1517215544.530305,298,2.2968215942382812
1517215548.1847086,299,2.2954647541046143
1517215562.7783346,303,2.2954885959625244
1517215566.4320304,304,2.2973177433013916
1517215581.0232592,308,2.2968032360076904
1517215584.7038634,309,2.2926015853881836
1517215591.9883626,311,2.297346830368042
1517215602.9290104,314,2.2936527729034424
1517215621.1616378,319,2.294445276260376
1517215624.7945597,320,2.2939040660858154
1517215646.6830256,326,2.2958385944366455
1517215650.3181865,327,2.290273904800415
1517215653.9585395,328,2.294644355773926
1517215664.885407,331,2.2929470539093018
1517215697.7053823,340,2.296236038208008
1517215705.0452194,342,2.2963192462921143
1517215726.9048724,348,2.292675256729126
1517215774.272847,361,2.290992021560669
1517215785.1927834,364,2.296867609024048
1517215799.7636442,368,2.2917096614837646
1517215814.3738618,372,2.2932491302490234
1517215821.687488,374,2.296051502227783
1517215836.3312798,378,2.2984466552734375
1517215839.9807973,379,2.293226480484009
1517215843.6366622,380,2.2918498516082764
1517215850.935653,382,2.2962496280670166
1517215869.2098339,387,2.295620918273926
1517215887.4649668,392,2.293793201446533
1517215891.1152353,393,2.290435314178467
1517215949.6307144,409,2.293304443359375
1517215975.1438117,416,2.29435133934021
1517215997.0395036,422,2.2931573390960693
1517216000.6854281,423,2.295293092727661
1517216007.9835112,425,2.2886226177215576
1517216029.8683336,431,2.2964818477630615
1517216062.7158113,440,2.2956607341766357
1517216070.0574691,442,2.2962658405303955
1517216073.6977518,443,2.293586015701294
1517216084.6503022,446,2.2913858890533447
1517216106.5365634,452,2.2929747104644775
1517216135.7247324,460,2.2865264415740967
1517216139.394763,461,2.2926692962646484
1517216150.3426013,464,2.287559986114502
1517216153.976354,465,2.2944490909576416
1517216186.8774607,474,2.292032480239868
1517216190.5365791,475,2.2851555347442627
1517216230.6772647,486,2.288816213607788
1517216241.614321,489,2.288872718811035
1517216245.2645779,490,2.2922298908233643
1517216252.5601146,492,2.2899179458618164
1517216259.856071,494,2.289804220199585
1517216310.9810832,508,2.2860279083251953
1517216329.2702818,513,2.2957935333251953
1517216336.5610178,515,2.295490264892578
1517216347.5213325,518,2.2892520427703857
1517216373.067619,525,2.2874128818511963
1517216376.7216325,526,2.290422201156616
1517216398.6237974,532,2.2924365997314453
1517216405.8938444,534,2.2918243408203125
1517216409.554356,535,2.287726402282715
1517216416.8403175,537,2.2842671871185303
1517216420.4783297,538,2.286250352859497
1517216431.497923,541,2.2852635383605957
1517216438.799293,543,2.2936980724334717
1517216457.0153823,548,2.289649486541748
1517216460.6597712,549,2.2927186489105225
1517216493.4784594,558,2.2896459102630615
1517216500.7853346,560,2.2879154682159424
1517216515.3539033,564,2.285022735595703
1517216519.0036082,565,2.2874648571014404
1517216537.25759,570,2.286809206008911
1517216551.9039135,574,2.2909419536590576
1517216555.5433078,575,2.2892184257507324
1517216566.4921074,578,2.2896251678466797
1517216573.7776878,580,2.2868781089782715
1517216581.0846975,582,2.2874233722686768
1517216584.7416506,583,2.2852582931518555
1517216588.3992596,584,2.2932991981506348
1517216592.0421696,585,2.2902722358703613
1517216599.336021,587,2.2919976711273193
1517216602.9869177,588,2.2903263568878174
1517216621.2552426,593,2.287661552429199
1517216624.8865626,594,2.289550304412842
1517216650.47842,601,2.2819807529449463
1517216657.7898185,603,2.28389310836792
1517216679.738627,609,2.2863199710845947
1517216687.0426188,611,2.2842321395874023
1517216705.2795203,616,2.282231092453003
1517216723.5247064,621,2.281010389328003
1517216730.8241289,623,2.289525270462036
1517216774.6025572,635,2.2816951274871826
1517216800.193848,642,2.282221794128418
1517216803.8432107,643,2.2811434268951416
1517216811.1290765,645,2.2880680561065674
1517216814.8000064,646,2.2823598384857178
1517216818.454563,647,2.2856976985931396
1517216822.081454,648,2.286916732788086
1517216829.3877132,650,2.2853384017944336
1517216840.347589,653,2.285510301589966
1517216854.9357066,657,2.2824666500091553
1517216873.2000442,662,2.280766248703003
1517216884.1589944,665,2.280890941619873
1517216898.7827845,669,2.281099557876587
1517216909.7832313,672,2.287299394607544
1517216913.4432814,673,2.2837581634521484
1517216920.7363782,675,2.2795448303222656
1517216924.3828006,676,2.2855923175811768
1517216931.6932383,678,2.2759923934936523
1517216935.3328905,679,2.2788312435150146
1517216938.969593,680,2.2819364070892334
1517216949.929593,683,2.2809057235717773
1517216953.5690832,684,2.2808473110198975
1517216971.8051276,689,2.2805025577545166
1517216975.4441912,690,2.290168523788452
1517217000.981855,697,2.2797930240631104
1517217011.9240851,700,2.2812390327453613
1517217026.5320704,704,2.281376600265503
1517217037.5356717,707,2.2784650325775146
1517217044.8399155,709,2.2766454219818115
1517217052.1385117,711,2.2791144847869873
1517217066.7424226,715,2.2749199867248535
1517217081.362514,719,2.2814412117004395
1517217092.3169453,722,2.284062385559082
1517217095.9721487,723,2.275176525115967
1517217099.6224077,724,2.2849514484405518
1517217103.2698617,725,2.2804739475250244
1517217125.165711,731,2.280249834060669
1517217147.0568979,737,2.2787020206451416
1517217154.4105394,739,2.273592948913574
1517217158.0545413,740,2.279250383377075
1517217172.6876915,744,2.2801928520202637
1517217183.6262453,747,2.2788753509521484
1517217187.2821383,748,2.2722432613372803
1517217198.24365,751,2.2700936794281006
1517217201.8737302,752,2.26769757270813
1517217205.528658,753,2.278823137283325
1517217212.824468,755,2.279158592224121
1517217220.125473,757,2.2809693813323975
1517217242.0247986,763,2.2640132904052734
1517217252.9696813,766,2.275261163711548
1517217256.6074402,767,2.2749011516571045
1517217267.5708203,770,2.2731781005859375
1517217271.279644,771,2.273170232772827
1517217274.9207695,772,2.2739298343658447
1517217282.2158325,774,2.275259256362915
1517217285.8855896,775,2.2767412662506104
1517217307.8086078,781,2.2727577686309814
1517217322.4098814,785,2.27097487449646
1517217326.0646853,786,2.273974657058716
1517217333.3532472,788,2.279431104660034
1517217340.6647215,790,2.2704451084136963
1517217347.9732718,792,2.2725260257720947
1517217351.6292548,793,2.2725751399993896
1517217355.2640078,794,2.266174554824829
1517217358.9163585,795,2.27054500579834
1517217362.5743341,796,2.2825777530670166
1517217373.520012,799,2.2700273990631104
1517217388.1203167,803,2.262606620788574
1517217399.1347487,806,2.2580037117004395
1517217406.411981,808,2.2684357166290283
1517217410.0659523,809,2.2679498195648193
1517217413.7175548,810,2.2583391666412354
1517217435.587252,816,2.2641525268554688
1517217439.239851,817,2.2560133934020996
1517217446.5507529,819,2.2671329975128174
1517217457.4829755,822,2.266258478164673
1517217472.1061525,826,2.2600927352905273
1517217483.055747,829,2.261772632598877
1517217494.00884,832,2.262164831161499
1517217497.6555083,833,2.2729194164276123
1517217504.977289,835,2.262779474258423
1517217512.293352,837,2.269106864929199
1517217519.601271,839,2.2648825645446777
1517217537.8669276,844,2.2666561603546143
1517217548.8256261,847,2.2665061950683594
1517217556.129161,849,2.252885103225708
1517217625.5611453,868,2.2562522888183594
1517217632.9272978,870,2.261465549468994
1517217636.5727837,871,2.256910800933838
1517217651.2023659,875,2.2512927055358887
1517217658.491729,877,2.25789737701416
1517217673.0669675,881,2.2507431507110596
1517217680.3596265,883,2.2467024326324463
1517217687.6541986,885,2.266195297241211
1517217698.603901,888,2.2599289417266846
1517217705.925194,890,2.2652788162231445
1517217709.580907,891,2.2679829597473145
1517217716.863012,893,2.249540090560913
1517217731.4891815,897,2.249553918838501
1517217746.1011305,901,2.249140739440918
1517217771.674367,908,2.2584266662597656
1517217775.3286793,909,2.2379329204559326
1517217778.9822378,910,2.2354812622070312
1517217782.6407528,911,2.2473361492156982
1517217789.9331481,913,2.255298376083374
1517217800.8730392,916,2.2425696849823
1517217808.1679568,918,2.2509844303131104
1517217819.127832,921,2.261047840118408
1517217822.762776,922,2.2458994388580322
1517217826.4193964,923,2.2418880462646484
1517217830.0754356,924,2.244291067123413
1517217859.2668183,932,2.2425496578216553
1517217862.9200127,933,2.2397677898406982
1517217873.9072955,936,2.2367327213287354
