Wall time,Step,Value
1517238497.5708406,6,0.0914713516831398
1517238519.4906063,12,0.099609375
1517238534.0971637,16,0.1064453125
1517238545.0461426,19,0.095703125
1517238566.982433,25,0.1062825545668602
1517238610.800458,37,0.10693359375
1517238625.4032297,41,0.0978190079331398
1517238632.7113945,43,0.0948893204331398
1517238640.0637178,45,0.10107421875
1517238643.7033086,46,0.0992838516831398
1517238651.0101893,48,0.10009765625
1517238672.9344847,54,0.10302734375
1517238676.5890698,55,0.1017252579331398
1517238680.2389846,56,0.0944010391831398
1517238683.8782015,57,0.1061197891831398
1517238716.7469864,66,0.0999348983168602
1517238727.7079787,69,0.0973307266831398
1517238738.6609387,72,0.1041666641831398
1517238742.3186975,73,0.1012369766831398
1517238745.9717326,74,0.099609375
1517238749.635561,75,0.1062825545668602
1517238767.939081,80,0.1044921875
1517238797.1683662,88,0.0947265625
1517238822.7410023,95,0.10107421875
1517238851.9707131,103,0.1012369766831398
1517238862.9211106,106,0.0968424454331398
1517238866.5759416,107,0.10107421875
1517238892.1720748,114,0.09228515625
1517238910.404497,119,0.1072591170668602
1517238939.6280684,127,0.0997721329331398
1517238950.593615,130,0.1013997420668602
1517238954.250621,131,0.10400390625
1517238987.0987504,140,0.1002604141831398
1517238994.3899064,142,0.1051432266831398
1517238998.0471027,143,0.1027018204331398
1517239001.7567532,144,0.10009765625
1517239027.326948,151,0.1002604141831398
1517239045.6098912,156,0.1046549454331398
1517239052.9110274,158,0.0965169295668602
1517239056.5708525,159,0.08935546875
1517239071.179319,163,0.1038411483168602
1517239089.4346101,168,0.1007486954331398
1517239093.0961509,169,0.1044921875
1517239104.072739,172,0.0984700545668602
1517239126.0455358,178,0.0947265625
1517239129.6996825,179,0.1015625
1517239136.9974983,181,0.0908203125
1517239147.9497411,184,0.0994466170668602
1517239155.2713249,186,0.1061197891831398
1517239158.9239264,187,0.09814453125
1517239166.2384531,189,0.0963541641831398
1517239173.5274627,191,0.0979817733168602
1517239177.1884625,192,0.0945638045668602
1517239202.7413552,199,0.10302734375
1517239231.9588923,207,0.0963541641831398
1517239235.6227825,208,0.0973307266831398
1517239239.2629333,209,0.09814453125
1517239253.927572,213,0.0948893204331398
1517239290.4455335,223,0.0966796875
1517239294.1001709,224,0.0930989608168602
1517239301.4018853,226,0.0984700545668602
1517239316.014593,230,0.10400390625
1517239326.9613245,233,0.0935872420668602
1517239330.618603,234,0.0948893204331398
1517239334.2661028,235,0.10595703125
1517239345.2111814,238,0.0963541641831398
1517239389.0692601,250,0.1007486954331398
1517239410.991501,256,0.0987955704331398
1517239421.9473593,259,0.0994466170668602
1517239429.2399688,261,0.09765625
1517239432.888906,262,0.10791015625
1517239440.1850007,264,0.0960286483168602
1517239454.795214,268,0.0983072891831398
1517239469.414651,272,0.1015625
1517239476.7034125,274,0.1012369766831398
1517239495.0171494,279,0.0974934920668602
1517239546.1389036,293,0.1018880233168602
1517239564.430507,298,0.0984700545668602
1517239568.077808,299,0.1048177108168602
1517239582.7028832,303,0.0963541641831398
1517239586.3451588,304,0.09716796875
1517239600.9527307,308,0.1013997420668602
1517239604.6506095,309,0.0999348983168602
1517239611.9493394,311,0.0973307266831398
1517239622.9033532,314,0.0953776016831398
1517239641.148281,319,0.0973307266831398
1517239644.7994056,320,0.09716796875
1517239666.7398424,326,0.0986328125
1517239670.400591,327,0.0986328125
1517239674.0331616,328,0.0955403670668602
1517239685.0226972,331,0.0921223983168602
1517239717.914672,340,0.095703125
1517239725.279632,342,0.0958658829331398
1517239747.1852646,348,0.10595703125
1517239794.7140007,361,0.0950520858168602
1517239805.6788323,364,0.0978190079331398
1517239820.263668,368,0.0984700545668602
1517239834.8732474,372,0.1067708358168602
1517239842.1828933,374,0.1028645858168602
1517239856.8635519,378,0.0955403670668602
1517239860.5310237,379,0.0984700545668602
1517239864.1903434,380,0.0974934920668602
1517239871.4995923,382,0.10205078125
1517239889.7480175,387,0.0974934920668602
1517239908.0242214,392,0.0958658829331398
1517239911.6656308,393,0.0947265625
1517239970.170686,409,0.1025390625
1517239995.7718816,416,0.1028645858168602
1517240017.7017822,422,0.0953776016831398
1517240021.3531196,423,0.0934244766831398
1517240028.6700466,425,0.0983072891831398
1517240050.5798464,431,0.0945638045668602
1517240083.4718907,440,0.1018880233168602
1517240090.8232803,442,0.1028645858168602
1517240094.4784062,443,0.09375
1517240105.454649,446,0.1057942733168602
1517240127.3563638,452,0.0974934920668602
1517240156.6268556,460,0.1070963516831398
1517240160.2908745,461,0.1012369766831398
1517240171.2355227,464,0.1022135391831398
1517240174.8920717,465,0.10400390625
1517240207.8555276,474,0.1007486954331398
1517240211.4875517,475,0.1092122420668602
1517240251.6733472,486,0.1082356795668602
1517240262.6326559,489,0.0966796875
1517240266.2872543,490,0.1031901016831398
1517240273.6023755,492,0.1048177108168602
1517240280.9267833,494,0.0950520858168602
1517240332.1114688,508,0.10400390625
1517240350.3620195,513,0.09228515625
1517240357.6740165,515,0.0944010391831398
1517240368.6508777,518,0.09765625
1517240394.2279794,525,0.0979817733168602
1517240397.8898444,526,0.1009114608168602
1517240419.8215709,532,0.0908203125
1517240427.1280446,534,0.1064453125
1517240430.781975,535,0.09228515625
1517240438.101547,537,0.10546875
1517240441.745696,538,0.09375
1517240452.7428555,541,0.0987955704331398
1517240460.0776527,543,0.1080729141831398
1517240478.3385525,548,0.0945638045668602
1517240481.9857614,549,0.0970052108168602
1517240514.833604,558,0.0970052108168602
1517240522.1276846,560,0.0984700545668602
1517240536.7489045,564,0.1007486954331398
1517240540.4028192,565,0.0953776016831398
1517240558.6815116,570,0.0974934920668602
1517240573.3653376,574,0.09619140625
1517240577.0228016,575,0.10009765625
1517240587.9521215,578,0.0947265625
1517240595.2582436,580,0.09814453125
1517240602.555962,582,0.10498046875
1517240606.2005997,583,0.09765625
1517240609.8466241,584,0.0983072891831398
1517240613.5107782,585,0.099609375
1517240620.8101401,587,0.1087239608168602
1517240624.4663293,588,0.09619140625
1517240642.7613263,593,0.1009114608168602
1517240646.4144478,594,0.0966796875
1517240672.0058415,601,0.1013997420668602
1517240679.3124723,603,0.1005859375
1517240701.287021,609,0.1002604141831398
1517240708.5805073,611,0.1043294295668602
1517240726.8501315,616,0.1043294295668602
1517240745.1183753,621,0.0979817733168602
1517240752.4257402,623,0.0921223983168602
1517240796.2588751,635,0.1023763045668602
1517240821.8565419,642,0.10009765625
1517240825.5045207,643,0.0987955704331398
1517240832.844138,645,0.103515625
1517240836.4974782,646,0.1013997420668602
1517240840.1593244,647,0.0994466170668602
1517240843.8127425,648,0.09716796875
1517240851.1149585,650,0.09912109375
1517240862.0910609,653,0.10205078125
1517240876.7109141,657,0.103515625
1517240894.9642932,662,0.1002604141831398
1517240905.920287,665,0.1012369766831398
1517240920.5159106,669,0.0963541641831398
1517240931.5285254,672,0.0947265625
1517240935.1676729,673,0.0983072891831398
1517240942.4617555,675,0.10595703125
1517240946.1211936,676,0.107421875
1517240953.4297385,678,0.10595703125
1517240957.0677083,679,0.09619140625
1517240960.727842,680,0.1038411483168602
1517240971.6886048,683,0.0989583358168602
1517240975.3354144,684,0.09716796875
1517240993.5999064,689,0.10205078125
1517240997.255081,690,0.1048177108168602
1517241022.8143854,697,0.1056315079331398
1517241033.7538576,700,0.1004231795668602
1517241048.3577054,704,0.1023763045668602
1517241059.3551335,707,0.10009765625
1517241066.6586134,709,0.0940755233168602
1517241073.963888,711,0.103515625
1517241088.5871985,715,0.0958658829331398
1517241103.1973624,719,0.1007486954331398
1517241114.1489058,722,0.0979817733168602
1517241117.8116457,723,0.0997721329331398
1517241121.4500654,724,0.0950520858168602
1517241125.0966134,725,0.0984700545668602
1517241147.0386648,731,0.0911458358168602
1517241168.9376357,737,0.1057942733168602
1517241176.3022501,739,0.0965169295668602
1517241179.958318,740,0.1002604141831398
1517241194.565076,744,0.09423828125
1517241205.5598216,747,0.0947265625
1517241209.2082977,748,0.0992838516831398
1517241220.1732886,751,0.095703125
1517241223.8205087,752,0.0979817733168602
1517241227.4816313,753,0.1033528670668602
1517241234.772787,755,0.103515625
1517241242.0843241,757,0.08984375
1517241263.9980989,763,0.1077473983168602
1517241274.976097,766,0.1038411483168602
1517241278.625348,767,0.1002604141831398
1517241289.5617166,770,0.0950520858168602
1517241293.284137,771,0.0989583358168602
1517241296.9343326,772,0.0979817733168602
1517241304.2367759,774,0.1051432266831398
1517241307.8747325,775,0.107421875
1517241329.792731,781,0.1023763045668602
1517241344.4019816,785,0.0983072891831398
1517241348.042056,786,0.10498046875
1517241355.3479395,788,0.1028645858168602
1517241362.6565745,790,0.10009765625
1517241369.9653785,792,0.1028645858168602
1517241373.6166565,793,0.1005859375
1517241377.2663782,794,0.0960286483168602
1517241380.9139967,795,0.0986328125
1517241384.5894566,796,0.0997721329331398
1517241395.519897,799,0.1041666641831398
1517241410.1502671,803,0.1033528670668602
1517241421.182269,806,0.09814453125
1517241428.491439,808,0.1033528670668602
1517241432.1414285,809,0.1053059920668602
1517241435.7884572,810,0.10498046875
1517241457.6826122,816,0.0987955704331398
1517241461.3423672,817,0.0986328125
1517241468.6538765,819,0.1017252579331398
1517241479.6010497,822,0.1031901016831398
1517241494.194903,826,0.09912109375
1517241505.141782,829,0.1062825545668602
1517241516.1030538,832,0.10205078125
1517241519.7548008,833,0.1007486954331398
1517241527.0563293,835,0.0983072891831398
1517241534.411008,837,0.10302734375
1517241541.7179039,839,0.10009765625
