Wall time,Step,Value
1517270750.1264863,19,2.30774188041687
1517270805.8846667,43,2.304736375808716
1517270812.9180994,46,2.303102970123291
1517270864.3535635,57,2.304504156112671
1517270899.270309,72,2.3048911094665527
1517270906.2370796,75,2.3038716316223145
1517270953.4082863,95,2.3025567531585693
1517271140.7521763,156,2.3037338256835938
1517271147.7266884,159,2.3043746948242188
1517271168.6771343,168,2.302616596221924
1517271337.3543315,230,2.303292751312256
1517271348.9745002,235,2.300894260406494
1517271421.62395,256,2.3029844760894775
1517271433.2793097,261,2.303759813308716
1517271449.6350586,268,2.301980972290039
1517271463.6171024,274,2.303337574005127
1517271569.4097526,309,2.302029609680176
1517271574.0863667,311,2.3034582138061523
1517271592.7522852,319,2.3026466369628906
1517271660.5926847,348,2.3042054176330566
1517271732.19157,368,2.301325559616089
1517271879.97446,422,2.3015670776367188
1517271882.2961233,423,2.30264949798584
1517271928.8736024,443,2.3036763668060303
1517271993.5368657,461,2.302483320236206
1517272002.839684,465,2.3025622367858887
1517272026.1431344,475,2.3029942512512207
1517272195.5030487,537,2.3029537200927734
1517272280.6144116,564,2.30277419090271
1517272317.9028,580,2.302790641784668
1517272334.2146192,587,2.3032710552215576
1517272336.5305793,588,2.301647663116455
1517272435.125224,621,2.3033206462860107
1517272467.733469,635,2.30336856842041
1517272486.4071448,643,2.300978422164917
1517272498.0553985,648,2.302525043487549
1517272502.713092,650,2.3023643493652344
1517272553.9843774,662,2.2990903854370117
1517272577.247273,672,2.3032922744750977
1517272699.7491765,715,2.302849769592285
1517272718.4352384,723,2.3019044399261475
1517272737.089522,731,2.304264783859253
1517272821.7928855,757,2.298856735229492
1517272842.720039,766,2.3008651733398438
1517272852.0317419,770,2.3025569915771484
1517272856.6881826,772,2.3038995265960693
1517272889.4332633,786,2.3025734424591064
1517272894.0871248,788,2.3015284538269043
1517272910.427338,795,2.302346706390381
1517272950.9908328,803,2.303867816925049
1517272965.0246232,809,2.300685405731201
1517272967.3543854,810,2.3018600940704346
1517273030.3708162,837,2.30090069770813
1517273249.6507943,910,2.30267333984375
1517273326.69754,943,2.301607608795166
1517273333.6969929,946,2.301659345626831
1517273398.2716172,963,2.3042027950286865
1517273419.2913105,972,2.3018805980682373
1517273421.625026,973,2.3031656742095947
1517273435.6078544,979,2.3024911880493164
1517273437.942512,980,2.303449869155884
1517273449.585148,985,2.301870107650757
1517273514.303211,1003,2.301666259765625
1517273521.306904,1006,2.302696466445923
1517273542.2913275,1015,2.301438093185425
1517273678.7766614,1064,2.3041036128997803
1517273685.7612996,1067,2.3029563426971436
1517273699.705924,1073,2.302267551422119
1517273713.689708,1079,2.302431106567383
1517273725.3200715,1084,2.3026649951934814
1517273748.6945877,1094,2.3010213375091553
1517273762.650325,1100,2.303856372833252
1517273798.0461378,1105,2.3021416664123535
1517273943.6352043,1157,2.301712989807129
1517273955.2607386,1162,2.3027782440185547
1517273957.5837195,1163,2.3013663291931152
1517273999.6298862,1181,2.3024911880493164
1517274030.0094209,1194,2.302063226699829
1517274085.320724,1207,2.30277156829834
1517274173.8977945,1245,2.3015499114990234
1517274237.4000957,1262,2.303196430206299
1517274284.0258968,1282,2.3020806312561035
1517274314.3559153,1295,2.303292989730835
1517274390.1831534,1317,2.3017139434814453
1517274397.1788237,1320,2.3042612075805664
1517274429.8541393,1334,2.3019657135009766
1517274439.2725217,1338,2.302018165588379
1517274574.8091142,1386,2.3011887073516846
1517274588.7784543,1392,2.3014883995056152
1517274591.104787,1393,2.3062186241149902
1517274666.5015893,1415,2.3015456199645996
1517274694.450425,1427,2.300609827041626
1517274717.758945,1437,2.303278923034668
1517274809.393705,1467,2.3017420768737793
1517274835.0125983,1478,2.303489923477173
1517274853.6846263,1486,2.303675651550293
1517274867.6931007,1492,2.3008835315704346
1517274964.4161375,1524,2.3018603324890137
