Wall time,Step,Value
1517445586.5319028,4,0.1013997420668602
1517445593.7734144,6,0.1022135391831398
1517445597.3734486,7,0.1031901016831398
1517445611.8149576,11,0.0994466170668602
1517445615.4256723,12,0.1041666641831398
1517445622.6569016,14,0.09814453125
1517445626.2723672,15,0.1009114608168602
1517445629.8817139,16,0.10009765625
1517445633.501392,17,0.1009114608168602
1517445637.1193109,18,0.1004231795668602
1517445640.73784,19,0.1036783829331398
1517445644.3960485,20,0.10205078125
1517445648.0208588,21,0.0973307266831398
1517445662.4813876,25,0.09521484375
1517445666.0973728,26,0.0960286483168602
1517445695.1066277,34,0.0979817733168602
1517445698.7408562,35,0.0974934920668602
1517445706.0554707,37,0.1002604141831398
1517445717.014862,40,0.0939127579331398
1517445720.661821,41,0.0999348983168602
1517445728.1067696,43,0.1036783829331398
1517445731.7485054,44,0.1085611954331398
1517445735.3626847,45,0.1033528670668602
1517445738.982311,46,0.0979817733168602
1517445746.2580614,48,0.1007486954331398
1517445753.522835,50,0.10791015625
1517445779.27695,51,0.10546875
1517445790.2413683,54,0.1013997420668602
1517445793.9009278,55,0.0955403670668602
1517445797.5576193,56,0.0965169295668602
1517445801.1860006,57,0.1018880233168602
1517445804.8482373,58,0.1007486954331398
1517445815.7813191,61,0.10009765625
1517445819.411642,62,0.1080729141831398
1517445826.6920044,64,0.1053059920668602
1517445833.986163,66,0.0984700545668602
1517445837.6377332,67,0.1041666641831398
1517445841.3020923,68,0.0950520858168602
1517445844.9278193,69,0.1004231795668602
1517445855.8509133,72,0.1015625
1517445859.5029182,73,0.0978190079331398
1517445863.1625855,74,0.0978190079331398
1517445866.797443,75,0.1018880233168602
1517445874.1008604,77,0.0955403670668602
1517445881.3720047,79,0.10791015625
1517445885.0113127,80,0.0994466170668602
1517445903.2668314,85,0.1057942733168602
1517445906.9937449,86,0.0978190079331398
1517445910.6414473,87,0.1111653670668602
1517445914.2931619,88,0.0989583358168602
1517445917.922064,89,0.10595703125
1517445921.5486486,90,0.1101888045668602
1517445939.7731276,95,0.0973307266831398
1517445994.112918,103,0.1043294295668602
1517446001.3910367,105,0.1028645858168602
1517446005.0259778,106,0.0992838516831398
1517446008.6771157,107,0.10009765625
1517446034.2021177,114,0.1048177108168602
1517446045.1511655,117,0.0965169295668602
1517446052.426922,119,0.0970052108168602
1517446056.060801,120,0.1013997420668602
1517446059.704021,121,0.1057942733168602
1517446074.2896516,125,0.1002604141831398
1517446077.9285612,126,0.1061197891831398
1517446081.5672913,127,0.1087239608168602
1517446092.4837499,130,0.1022135391831398
1517446096.1291974,131,0.1025390625
1517446107.0638742,134,0.1017252579331398
1517446121.6891947,138,0.10205078125
1517446129.003047,140,0.10400390625
1517446136.3193188,142,0.1062825545668602
1517446139.96342,143,0.10302734375
1517446143.679273,144,0.0994466170668602
1517446147.345967,145,0.1044921875
1517446150.9723926,146,0.1027018204331398
1517446154.6159842,147,0.10205078125
1517446161.8889816,149,0.1028645858168602
1517446191.8267233,151,0.10791015625
1517446202.7515225,154,0.1067708358168602
1517446206.3890703,155,0.1062825545668602
1517446210.0408325,156,0.1025390625
1517446217.3289204,158,0.1033528670668602
1517446220.9813533,159,0.1015625
1517446224.637732,160,0.1036783829331398
1517446232.2853816,162,0.107421875
1517446235.926067,163,0.1012369766831398
1517446243.4129014,165,0.1025390625
1517446247.198971,166,0.1077473983168602
1517446254.511978,168,0.1085611954331398
1517446258.1507518,169,0.09912109375
1517446269.1948507,172,0.1053059920668602
1517446283.7755213,176,0.0968424454331398
1517446287.4052148,177,0.1043294295668602
1517446291.0298688,178,0.1043294295668602
1517446294.6588912,179,0.1031901016831398
1517446301.9431603,181,0.10205078125
1517446305.6069064,182,0.1004231795668602
1517446312.8702276,184,0.0968424454331398
1517446320.1325436,186,0.1009114608168602
1517446323.764204,187,0.0997721329331398
1517446327.393862,188,0.1082356795668602
1517446331.0174966,189,0.1046549454331398
1517446338.2768073,191,0.0989583358168602
1517446341.9024508,192,0.1027018204331398
1517446367.3361042,199,0.1018880233168602
1517446404.5826588,203,0.1070963516831398
1517446419.0982707,207,0.1036783829331398
1517446422.7329383,208,0.1080729141831398
1517446426.374624,209,0.1051432266831398
1517446440.9173079,213,0.1018880233168602
1517446444.6067488,214,0.1018880233168602
1517446448.2825255,215,0.1044921875
1517446451.9605362,216,0.1057942733168602
1517446462.8883312,219,0.1022135391831398
1517446466.5094814,220,0.1082356795668602
1517446477.4500418,223,0.1005859375
1517446481.0970554,224,0.10400390625
1517446488.4027536,226,0.1044921875
1517446492.0719347,227,0.10302734375
1517446495.7250328,228,0.10888671875
1517446503.0157387,230,0.1028645858168602
1517446506.677361,231,0.0970052108168602
1517446510.5466537,232,0.1009114608168602
1517446514.3196898,233,0.1036783829331398
1517446517.9643843,234,0.1092122420668602
1517446521.6541994,235,0.1119791641831398
1517446532.562648,238,0.1062825545668602
1517446536.1936564,239,0.1085611954331398
1517446543.468145,241,0.1075846329331398
1517446558.009335,245,0.0999348983168602
1517446561.6449568,246,0.10498046875
1517446568.914237,248,0.1044921875
1517446576.2147834,250,0.1022135391831398
1517446607.1585388,251,0.1038411483168602
1517446625.332154,256,0.10400390625
1517446636.2693198,259,0.10546875
1517446639.9040337,260,0.1072591170668602
1517446643.5927286,261,0.1051432266831398
1517446647.236114,262,0.1142578125
1517446654.504374,264,0.1064453125
1517446669.0399723,268,0.1051432266831398
