Wall time,Step,Value
1517202477.7477717,6,0.14678294956684113
1517202499.501924,12,0.11801902204751968
1517202513.9652305,16,0.11354470252990723
1517202524.8439646,19,0.12303324788808823
1517202546.6654706,25,0.1345539391040802
1517202590.3500445,37,0.27095553278923035
1517202604.911647,41,0.32743021845817566
1517202612.217263,43,0.3321807384490967
1517202619.6058168,45,0.3342074155807495
1517202623.2456536,46,0.3041970431804657
1517202630.5465536,48,0.32065215706825256
1517202652.4199033,54,0.42207133769989014
1517202656.0659838,55,0.42977175116539
1517202659.7199488,56,0.43044283986091614
1517202663.358016,57,0.45497193932533264
1517202696.150079,66,0.5066466331481934
1517202707.088897,69,0.5197133421897888
1517202718.0091965,72,0.5541604161262512
1517202721.6575022,73,0.5398849844932556
1517202725.314922,74,0.547325074672699
1517202728.961667,75,0.547877311706543
1517202747.225698,80,0.5544195771217346
1517202776.3305829,88,0.5770276784896851
1517202801.812051,95,0.5764116048812866
1517202830.949358,103,0.5664454102516174
1517202841.8983712,106,0.5731715559959412
1517202845.5463598,107,0.5609152317047119
1517202871.1091504,114,0.5714612603187561
1517202889.3303711,119,0.5732744336128235
1517202918.514534,127,0.579913854598999
1517202929.441641,130,0.575424313545227
1517202933.0734513,131,0.58543461561203
1517202965.8744638,140,0.5893895030021667
1517202973.1951525,142,0.5699813961982727
1517202976.8964891,143,0.5646219849586487
1517202980.5278778,144,0.5739039778709412
1517203006.0720923,151,0.5767926573753357
1517203024.2679648,156,0.5737231969833374
1517203031.572802,158,0.5812747478485107
1517203035.2078197,159,0.5888016819953918
1517203049.8077073,163,0.5863862633705139
1517203068.0458682,168,0.5748853087425232
1517203071.6907122,169,0.5855833888053894
1517203082.613315,172,0.5762032866477966
1517203104.5389488,178,0.5762262940406799
1517203108.1836383,179,0.5698625445365906
1517203115.4736497,181,0.589673638343811
1517203126.4192054,184,0.5775375962257385
1517203133.7105963,186,0.5842973589897156
1517203137.3564756,187,0.5716087222099304
1517203144.6518788,189,0.5824866890907288
1517203151.946977,191,0.5885100960731506
1517203155.5883067,192,0.575807511806488
1517203181.1435032,199,0.5834646821022034
1517203210.3243575,207,0.5766515731811523
1517203213.9732316,208,0.5830045342445374
1517203217.680125,209,0.5844650864601135
1517203232.2651038,213,0.5736854672431946
1517203268.74937,223,0.5735806822776794
1517203272.4066515,224,0.5741820335388184
1517203279.6966946,226,0.5853744149208069
1517203294.3000028,230,0.5900366902351379
1517203305.2199323,233,0.5700289607048035
1517203308.866552,234,0.584343433380127
1517203312.5217552,235,0.5905409455299377
1517203323.462549,238,0.5726317167282104
1517203367.2856157,250,0.5876926779747009
1517203389.1780593,256,0.5898637175559998
1517203400.145055,259,0.5739066004753113
1517203407.4260218,261,0.5890781879425049
1517203411.0649905,262,0.5851740837097168
1517203418.3550162,264,0.5726286768913269
1517203432.9307537,268,0.5808777213096619
1517203447.4991198,272,0.5726046562194824
1517203454.8069358,274,0.5821585059165955
1517203473.0737789,279,0.5866047739982605
1517203524.1532772,293,0.588154137134552
1517203542.3846073,298,0.5887476801872253
1517203546.0186937,299,0.581928551197052
1517203560.6189015,303,0.578443169593811
1517203564.258215,304,0.5791694521903992
1517203578.8839927,308,0.5772457718849182
1517203582.5283046,309,0.579014778137207
1517203589.8329306,311,0.5883352756500244
1517203600.8039136,314,0.5779840350151062
1517203619.0338745,319,0.5706356167793274
1517203622.6777372,320,0.5748201608657837
1517203644.5748622,326,0.5834759473800659
1517203648.2143295,327,0.5854125618934631
1517203651.8698344,328,0.5837907195091248
1517203662.8011343,331,0.5791098475456238
1517203695.641611,340,0.577430248260498
1517203702.9491332,342,0.5733084082603455
1517203724.830361,348,0.5793520212173462
1517203772.249564,361,0.5806200504302979
1517203783.1986594,364,0.5901058316230774
1517203797.7952628,368,0.576416552066803
1517203812.3956535,372,0.5826939940452576
1517203819.7270539,374,0.5824020504951477
1517203834.2833128,378,0.5829485058784485
1517203837.9376218,379,0.5833984017372131
1517203841.5938225,380,0.5874179005622864
1517203848.8917785,382,0.587073802947998
1517203867.1301894,387,0.5849029421806335
1517203885.3585746,392,0.578002393245697
1517203888.9989324,393,0.5805181860923767
1517203947.4205139,409,0.5789521336555481
1517203972.9477944,416,0.5793830752372742
1517203994.801435,422,0.577486515045166
1517203998.4575095,423,0.5791774988174438
1517204005.7513363,425,0.5882852673530579
1517204027.621491,431,0.5885953307151794
1517204060.503051,440,0.5835944414138794
1517204067.8041239,442,0.5922637581825256
1517204071.4299138,443,0.5823644995689392
1517204082.367806,446,0.580967366695404
1517204104.2407987,452,0.5882783532142639
1517204133.4341815,460,0.5813921093940735
1517204137.0687208,461,0.5752236247062683
1517204148.0178874,464,0.59210205078125
1517204151.6734676,465,0.5883660912513733
1517204184.5244575,474,0.5799348950386047
1517204188.1683154,475,0.5867072939872742
1517204228.2942312,486,0.5824838876724243
1517204239.2269416,489,0.5836625099182129
1517204242.8655946,490,0.5790737867355347
1517204250.1649919,492,0.5868101119995117
1517204257.4471743,494,0.5806543231010437
1517204308.5054786,508,0.5787438750267029
1517204326.7294476,513,0.589464008808136
1517204334.0246897,515,0.5796443819999695
1517204344.9489665,518,0.5881180167198181
1517204370.4909875,525,0.5852646231651306
1517204374.1244333,526,0.5831335186958313
1517204396.0002227,532,0.580298125743866
1517204403.2959516,534,0.5854516625404358
1517204406.9382794,535,0.587640106678009
1517204414.2445252,537,0.5807211995124817
1517204417.882517,538,0.5790063142776489
1517204428.8432212,541,0.5850189924240112
1517204436.1426227,543,0.5888528227806091
1517204454.373736,548,0.5882973074913025
1517204457.9994633,549,0.5861525535583496
1517204490.8200524,558,0.5852349400520325
1517204498.124197,560,0.5859236717224121
1517204512.7414966,564,0.5808882117271423
1517204516.3970714,565,0.5818585753440857
1517204534.646259,570,0.5852234959602356
1517204549.2749546,574,0.5812509655952454
1517204552.9153295,575,0.5811684727668762
1517204563.8435407,578,0.5846748352050781
1517204571.1346207,580,0.5780786871910095
1517204578.4244227,582,0.582827627658844
1517204582.0820332,583,0.5842311978340149
1517204585.7212243,584,0.5877500176429749
1517204589.3782506,585,0.5863898396492004
1517204596.672173,587,0.5823817849159241
1517204600.3112547,588,0.5820655226707458
1517204618.5432842,593,0.5844131112098694
1517204622.1830015,594,0.584533154964447
1517204647.723695,601,0.5851525664329529
1517204655.0125031,603,0.5884283781051636
1517204676.9543104,609,0.5813413858413696
1517204684.246864,611,0.5829240679740906
1517204702.4973848,616,0.5836358070373535
1517204720.7272205,621,0.5855007767677307
1517204728.0459723,623,0.5803471803665161
1517204771.7639165,635,0.582310140132904
1517204797.3308747,642,0.5798882842063904
1517204800.9700596,643,0.5878544449806213
1517204808.282517,645,0.5893399715423584
1517204811.9162395,646,0.5848615765571594
1517204815.5709713,647,0.5826102495193481
1517204819.2169807,648,0.5780928134918213
1517204826.5220726,650,0.5864549279212952
1517204837.438578,653,0.5842757225036621
1517204852.035201,657,0.588503897190094
1517204870.2580879,662,0.5845680236816406
1517204881.2070107,665,0.5782169699668884
1517204895.758284,669,0.5897356867790222
1517204906.7423334,672,0.5780683159828186
1517204910.396875,673,0.5790820717811584
1517204917.6902173,675,0.5804522037506104
1517204921.3435862,676,0.5845151543617249
1517204928.6483817,678,0.5872170329093933
1517204932.290176,679,0.5849623084068298
1517204935.9391856,680,0.5876331925392151
1517204946.8735492,683,0.5816817283630371
1517204950.5279136,684,0.5808058977127075
1517204968.7743943,689,0.5747930407524109
1517204972.414629,690,0.5805283188819885
1517204997.9289684,697,0.5838173031806946
1517205008.857036,700,0.5885990858078003
1517205023.5025573,704,0.5846807360649109
1517205034.4445107,707,0.5780866742134094
1517205041.7461746,709,0.5805460810661316
1517205049.046045,711,0.5875367522239685
1517205063.6687057,715,0.5822061896324158
1517205078.2490232,719,0.5811794996261597
1517205089.1932995,722,0.5803977251052856
1517205092.8532753,723,0.5859593749046326
1517205096.493137,724,0.5879054069519043
1517205100.1425023,725,0.5857195258140564
1517205122.027647,731,0.589329719543457
1517205143.963171,737,0.5849130153656006
1517205151.252312,739,0.5848879814147949
1517205154.902733,740,0.5829197764396667
1517205169.5025117,744,0.5849319100379944
1517205180.4303813,747,0.5828065276145935
1517205184.0719292,748,0.5815834403038025
1517205194.9875095,751,0.5805909037590027
1517205198.6430018,752,0.5812273025512695
1517205202.298956,753,0.5810120701789856
1517205209.594037,755,0.5878179669380188
1517205216.8720627,757,0.582614541053772
1517205238.7567797,763,0.5805467367172241
1517205249.6997974,766,0.5833457112312317
1517205253.3425303,767,0.5895478129386902
1517205264.338994,770,0.5857890248298645
1517205267.9814038,771,0.5801833271980286
1517205271.6360958,772,0.5791472792625427
1517205278.9323099,774,0.589283287525177
1517205282.5895581,775,0.5909988284111023
1517205304.4597769,781,0.5855268239974976
1517205319.035254,785,0.5853747725486755
1517205322.6616483,786,0.5889243483543396
1517205329.9618926,788,0.5838187336921692
1517205337.23761,790,0.584693431854248
1517205344.5286083,792,0.5841240286827087
1517205348.176519,793,0.5813590884208679
1517205351.8340461,794,0.5797291398048401
1517205355.4877942,795,0.5805134177207947
1517205359.1242409,796,0.5844380259513855
1517205370.0839524,799,0.5852208137512207
1517205384.727553,803,0.5803309679031372
1517205395.6616423,806,0.5827036499977112
1517205402.9490387,808,0.5834415555000305
1517205406.5972922,809,0.5856861472129822
1517205410.236111,810,0.5923147797584534
1517205432.105348,816,0.5855513215065002
1517205435.7529376,817,0.5939172506332397
1517205443.0415108,819,0.5848023891448975
1517205453.9759474,822,0.5772312879562378
1517205468.5492682,826,0.5899059772491455
1517205479.4794867,829,0.5747054219245911
1517205490.4319444,832,0.5896607041358948
1517205494.067525,833,0.5899150967597961
1517205501.366132,835,0.5862143635749817
1517205508.734649,837,0.5801728367805481
1517205516.0430338,839,0.5805066227912903
1517205534.2723682,844,0.5840720534324646
1517205545.1966913,847,0.5783988833427429
1517205552.4862113,849,0.5850934386253357
1517205621.74888,868,0.5822474360466003
1517205629.1132202,870,0.5852041840553284
1517205632.7519157,871,0.5871309638023376
1517205647.3525846,875,0.5825021862983704
1517205654.6391208,877,0.5868196487426758
1517205669.220842,881,0.5815882086753845
1517205676.5154276,883,0.5846614241600037
1517205683.7996745,885,0.5890647768974304
1517205694.7477403,888,0.5808805823326111
1517205702.0562606,890,0.5839971899986267
1517205705.693952,891,0.5894330143928528
1517205712.9893777,893,0.5851436853408813
1517205727.5910795,897,0.5838251709938049
1517205742.1591892,901,0.5845540761947632
1517205767.724259,908,0.5827688574790955
1517205771.3787026,909,0.5799446105957031
1517205775.014449,910,0.5839232802391052
1517205778.669301,911,0.5863660573959351
1517205785.9679701,913,0.5865541100502014
1517205796.9125617,916,0.5811954140663147
1517205804.2298975,918,0.5834224224090576
1517205815.1905446,921,0.5821699500083923
1517205818.8428798,922,0.5840834379196167
1517205822.4819736,923,0.5827540755271912
1517205826.1347451,924,0.5820731520652771
1517205855.35046,932,0.5834044814109802
1517205858.9999845,933,0.5833219885826111
1517205869.9911478,936,0.5861467719078064
1517205895.527987,943,0.5874751210212708
1517205906.472684,946,0.5814575552940369
1517205935.607231,954,0.5820088982582092
