Wall time,Step,Value
1517591748.5669684,6,0.1022135391831398
1517591770.1569066,12,0.09521484375
1517591784.6439488,16,0.1023763045668602
1517591795.5639968,19,0.0973307266831398
1517591817.1686304,25,0.1090494766831398
1517591860.6702056,37,0.0987955704331398
1517591875.168584,41,0.0945638045668602
1517591882.426891,43,0.1004231795668602
1517591889.7188275,45,0.0979817733168602
1517591893.3464446,46,0.1009114608168602
1517591900.587706,48,0.0997721329331398
1517591939.5719266,54,0.1044921875
1517591943.192558,55,0.0970052108168602
1517591946.8176696,56,0.1025390625
1517591950.4372978,57,0.0970052108168602
1517591983.088369,66,0.103515625
1517591993.9366765,69,0.0978190079331398
1517592004.8316529,72,0.1044921875
1517592008.464785,73,0.0963541641831398
1517592012.1044643,74,0.0994466170668602
1517592015.7291067,75,0.1005859375
1517592033.8798401,80,0.0997721329331398
1517592062.986771,88,0.0935872420668602
1517592088.608587,95,0.1009114608168602
1517592135.5515642,103,0.1004231795668602
1517592146.456572,106,0.0970052108168602
1517592150.085735,107,0.1031901016831398
1517592175.4757771,114,0.0999348983168602
1517592193.6068144,119,0.1028645858168602
1517592222.6650317,127,0.1075846329331398
1517592233.760021,130,0.1025390625
1517592237.3876705,131,0.1044921875
1517592270.0012803,140,0.1012369766831398
1517592277.2479572,142,0.103515625
1517592280.864579,143,0.1025390625
1517592284.4922287,144,0.0970052108168602
1517592325.7082384,151,0.1004231795668602
1517592343.895123,156,0.1031901016831398
1517592351.1455283,158,0.1013997420668602
1517592354.7781918,159,0.1013997420668602
1517592369.3529603,163,0.0987955704331398
1517592387.5171175,168,0.09765625
1517592391.14828,169,0.10546875
1517592402.0252159,172,0.09765625
1517592423.8197012,178,0.1009114608168602
1517592427.4423356,179,0.10595703125
1517592434.7322414,181,0.10400390625
1517592445.6181965,184,0.09423828125
1517592452.928777,186,0.0999348983168602
1517592456.5604374,187,0.1033528670668602
1517592463.8107226,189,0.1007486954331398
1517592471.068599,191,0.1009114608168602
1517592474.6928241,192,0.0989583358168602
1517592500.1184556,199,0.0973307266831398
1517592546.6254504,207,0.0997721329331398
1517592550.2512841,208,0.0973307266831398
