Wall time,Step,Value
1517226498.4819753,6,2.303861141204834
1517226520.3647537,12,2.303842306137085
1517226534.955359,16,2.305001974105835
1517226545.905123,19,2.304067611694336
1517226567.755772,25,2.3033578395843506
1517226611.4857643,37,2.303698778152466
1517226626.0704298,41,2.303997039794922
1517226633.361452,43,2.302788496017456
1517226640.6964607,45,2.303537130355835
1517226644.3336344,46,2.3033640384674072
1517226651.6245317,48,2.3041467666625977
1517226673.5091922,54,2.303835153579712
1517226677.1409023,55,2.3029448986053467
1517226680.7907655,56,2.30413556098938
1517226684.4340425,57,2.302830457687378
1517226717.267155,66,2.3026177883148193
1517226728.176039,69,2.3037476539611816
1517226739.107197,72,2.3035202026367188
1517226742.754523,73,2.3032755851745605
1517226746.3953688,74,2.30318546295166
1517226750.0470846,75,2.302600622177124
1517226768.3170495,80,2.303745746612549
1517226797.4846313,88,2.3029630184173584
1517226823.0198584,95,2.3033716678619385
1517226852.2166202,103,2.3028905391693115
1517226863.1403348,106,2.302781820297241
1517226866.7871354,107,2.3028311729431152
1517226892.379006,114,2.3034379482269287
1517226910.6113648,119,2.3030192852020264
1517226939.7812066,127,2.3031399250030518
1517226950.722304,130,2.3027021884918213
1517226954.3681934,131,2.303105115890503
1517226987.1583529,140,2.3034727573394775
1517226994.4363618,142,2.303157329559326
1517226998.1322913,143,2.3030121326446533
1517227001.7796767,144,2.3027427196502686
1517227027.3091955,151,2.304107427597046
1517227045.5441067,156,2.3028204441070557
1517227052.8376346,158,2.303145170211792
1517227056.4833884,159,2.302544593811035
1517227071.0669878,163,2.302374839782715
1517227089.296373,168,2.3026721477508545
1517227092.9465816,169,2.302189588546753
1517227103.8727214,172,2.3029611110687256
1517227125.7788534,178,2.303144693374634
1517227129.4337008,179,2.302777051925659
1517227136.7292552,181,2.3031883239746094
1517227147.695124,184,2.303072214126587
1517227154.9735699,186,2.3025271892547607
1517227158.6248057,187,2.3029892444610596
1517227165.908383,189,2.3025715351104736
1517227173.1909604,191,2.303069829940796
1517227176.8427894,192,2.3033812046051025
1517227202.3430178,199,2.3025805950164795
1517227231.5295258,207,2.3030014038085938
1517227235.1737366,208,2.303098440170288
1517227238.8846543,209,2.302124261856079
1517227253.453628,213,2.303046941757202
1517227289.9452107,223,2.3032987117767334
1517227293.5924816,224,2.3027517795562744
1517227300.897585,226,2.303133249282837
1517227315.5016763,230,2.302999258041382
1517227326.4369004,233,2.3026630878448486
1517227330.0831604,234,2.302953004837036
1517227333.7279034,235,2.30298113822937
1517227344.6607974,238,2.303072690963745
1517227388.4402359,250,2.302608013153076
1517227410.3065805,256,2.3032302856445312
1517227421.2489169,259,2.3026134967803955
1517227428.5505178,261,2.302663803100586
1517227432.2043076,262,2.3026440143585205
1517227439.4798226,264,2.303194046020508
1517227454.0731764,268,2.3030571937561035
1517227468.6362636,272,2.3031296730041504
1517227475.920703,274,2.302504301071167
1517227494.2241678,279,2.3030853271484375
1517227545.329637,293,2.3026130199432373
1517227563.5362585,298,2.3029863834381104
1517227567.1909807,299,2.3029348850250244
1517227581.7792873,303,2.302656888961792
1517227585.4220507,304,2.3026745319366455
1517227600.0548813,308,2.302459478378296
1517227603.6946964,309,2.3030240535736084
1517227610.9877777,311,2.302612543106079
1517227621.9160872,314,2.30303955078125
1517227640.1438577,319,2.30424165725708
1517227643.7923253,320,2.3034145832061768
1517227665.6717026,326,2.3030972480773926
1517227669.3185394,327,2.3031086921691895
1517227672.9634867,328,2.3027000427246094
1517227683.8869615,331,2.303032636642456
1517227716.7454376,340,2.302903175354004
1517227724.0736077,342,2.3025834560394287
1517227745.9537594,348,2.3027894496917725
1517227793.3422976,361,2.3029255867004395
1517227804.296344,364,2.3028979301452637
1517227818.871444,368,2.302388906478882
1517227833.4602094,372,2.3027937412261963
1517227840.787781,374,2.3031225204467773
1517227855.353475,378,2.3028688430786133
1517227858.9956665,379,2.3026797771453857
1517227862.6419182,380,2.3029706478118896
1517227869.9329357,382,2.3030567169189453
1517227888.1662652,387,2.303166389465332
1517227906.3836243,392,2.3025777339935303
1517227910.0248258,393,2.302321672439575
1517227968.4062302,409,2.303189992904663
1517227993.9343212,416,2.302798271179199
1517228015.797462,422,2.3028485774993896
1517228019.4471917,423,2.302786111831665
1517228026.7366037,425,2.3028182983398438
1517228048.577698,431,2.3029377460479736
1517228081.4513228,440,2.302726984024048
1517228088.7397401,442,2.302898406982422
1517228092.3840508,443,2.3025963306427
1517228103.3041892,446,2.302724838256836
1517228125.1932597,452,2.3027477264404297
1517228154.3581972,460,2.3029661178588867
1517228158.01317,461,2.3029186725616455
1517228168.9526746,464,2.3028650283813477
1517228172.5985048,465,2.3026750087738037
1517228205.4437819,474,2.302814483642578
1517228209.0950172,475,2.302783727645874
1517228249.209573,486,2.30318021774292
1517228260.140249,489,2.3020718097686768
1517228263.7935195,490,2.3025805950164795
1517228271.0765798,492,2.3027780055999756
1517228278.3585057,494,2.3032760620117188
1517228329.4107625,508,2.3024392127990723
1517228347.6256764,513,2.302558183670044
1517228354.9378579,515,2.302945375442505
1517228365.8696246,518,2.302652359008789
1517228391.3591087,525,2.3024215698242188
1517228395.0128298,526,2.3028151988983154
1517228416.8738332,532,2.3022263050079346
1517228424.1618073,534,2.302656888961792
1517228427.7964747,535,2.303644895553589
1517228435.090426,537,2.302759885787964
1517228438.7302785,538,2.3026158809661865
1517228449.7052248,541,2.3028924465179443
1517228457.0021703,543,2.3034088611602783
1517228475.2376652,548,2.3025989532470703
1517228478.8830578,549,2.302515983581543
1517228511.712415,558,2.302826166152954
1517228519.0034318,560,2.3028595447540283
1517228533.5950203,564,2.3026859760284424
1517228537.238215,565,2.303046464920044
1517228555.4577284,570,2.302830457687378
1517228570.104933,574,2.3029096126556396
1517228573.7427206,575,2.3022711277008057
