Wall time,Step,Value
1517317806.262347,6,0.10009228438138962
1517317853.2118561,19,0.10001806169748306
1517317874.909654,25,0.09993342310190201
1517317932.8575764,41,0.10005972534418106
1517317940.0939443,43,0.09990932792425156
1517317951.0012276,46,0.10000505298376083
1517317998.566244,54,0.09992003440856934
1517318009.54488,57,0.1000654324889183
1517318064.1436782,72,0.09995534271001816
1517318075.0626948,75,0.1000337228178978
1517318148.1009898,95,0.10006950050592422
1517318196.761582,103,0.10008466243743896
1517318211.3570876,107,0.10001470893621445
1517318284.3366115,127,0.09995665401220322
1517318331.7505896,140,0.10008254647254944
1517318408.9798632,156,0.10001879930496216
1517318419.9093943,159,0.10009241849184036
1517318452.7494757,168,0.1000869870185852
1517318492.8981986,179,0.10004440695047379
1517318511.135546,184,0.10011535882949829
1517318518.4290485,186,0.10014253854751587
1517318522.0600977,187,0.10008871555328369
1517318536.679005,191,0.10004778951406479
1517318616.931982,208,0.10011016577482224
1517318697.1272204,230,0.10008291155099869
1517318715.3615398,235,0.10010061413049698
1517318770.1731052,250,0.10017188638448715
1517318809.4222467,256,0.10006117820739746
1517318827.6658633,261,0.10024980455636978
1517318853.2502282,268,0.10015028715133667
1517318867.8748145,272,0.10016364604234695
1517318875.198892,274,0.1001085638999939
1517318944.4722319,293,0.10010846704244614
1517319019.7183504,309,0.10014689713716507
1517319027.0033808,311,0.10027267783880234
1517319056.1912742,319,0.10001947730779648
1517319100.0130045,331,0.10006942600011826
1517319132.786858,340,0.10024338960647583
1517319161.9719322,348,0.1001528725028038
1517319239.4234722,364,0.10007090121507645
1517319254.0458388,368,0.10004719346761703
1517319468.7341852,422,0.10014227777719498
1517319472.3814893,423,0.10012704879045486
1517319534.406042,440,0.10019140690565109
1517319545.3552647,443,0.10006573051214218
1517319556.3025844,446,0.10010430961847305
1517319630.9857204,461,0.10028361529111862
1517319641.9680266,464,0.10025647282600403
1517319645.6121747,465,0.10012903809547424
1517319682.1089058,475,0.10010220855474472
1517319744.0924008,492,0.10023709386587143
1517319751.3812084,494,0.1002039685845375
1517319845.2864044,515,0.1001645028591156
1517319907.2824373,532,0.10024278610944748
1517319925.522805,537,0.1001797690987587
1517320042.686983,564,0.10009864717721939
1517320079.121995,574,0.10017886757850647
1517320101.0843925,580,0.10021493583917618
1517320108.390258,582,0.10021474212408066
1517320126.6354413,587,0.10019085556268692
1517320130.28344,588,0.10027477890253067
1517320203.9535341,603,0.10022570937871933
1517320269.5776272,621,0.10022342950105667
1517320276.8788674,623,0.10020849853754044
1517320320.6859047,635,0.10016649961471558
1517320346.2652192,642,0.10028921812772751
1517320349.930934,643,0.10019027441740036
1517320357.2281604,645,0.10023057460784912
1517320368.183426,648,0.10011935234069824
1517320375.475862,650,0.10003867000341415
1517320436.921712,662,0.10020944476127625
1517320473.412737,672,0.10001946240663528
1517320517.1982133,684,0.10020864754915237
1517320535.4383008,689,0.1001734510064125
1517320647.0459857,715,0.10005757957696915
1517320661.670384,719,0.1002904400229454
1517320676.257513,723,0.10014310479164124
1517320679.9049613,724,0.10012929886579514
1517320705.4914224,731,0.10011759400367737
1517320738.2988968,740,0.1001439094543457
1517320752.9257536,744,0.10016834735870361
1517320767.5104656,748,0.100161112844944
1517320802.8865914,753,0.10007547587156296
1517320817.5393994,757,0.10016501694917679
1517320850.3888516,766,0.1002068743109703
1517320864.974741,770,0.10016745328903198
1517320872.4681423,772,0.1000693067908287
1517320879.7306786,774,0.10018179565668106
1517320905.2678554,781,0.10022497177124023
1517320923.497873,786,0.10028108209371567
1517320930.8073938,788,0.10030486434698105
1517320949.1181593,793,0.10024160891771317
1517320956.4065683,795,0.10013079643249512
1517320970.993601,799,0.10011467337608337
1517321003.0843377,803,0.10012447088956833
1517321024.9360864,809,0.10011153668165207
1517321028.595452,810,0.10014935582876205
1517321112.5914114,833,0.10019388049840927
1517321127.211163,837,0.10018274933099747
1517321265.3120947,870,0.1002536192536354
1517321290.8582418,877,0.10026737302541733
1517321312.7624633,883,0.10009721666574478
1517321363.8588364,897,0.10019540786743164
1517321396.32947,901,0.10023220628499985
1517321421.897911,908,0.1002158522605896
1517321429.203338,910,0.10020777583122253
1517321451.1276593,916,0.10021880269050598
1517321458.4311028,918,0.1002814993262291
1517321509.5048056,932,0.10020364075899124
1517321513.15455,933,0.10023871809244156
1517321549.7273798,943,0.10013183206319809
1517321560.6465182,946,0.10023217648267746
1517321610.3712597,955,0.10011252760887146
1517321624.9428656,959,0.10028985142707825
1517321639.5211112,963,0.10013222694396973
1517321672.4020207,972,0.10024794191122055
1517321676.0385804,973,0.10028386116027832
1517321697.92731,979,0.10043085366487503
1517321701.5892973,980,0.10019180923700333
1517321719.8211818,985,0.10023336857557297
1517321763.5918267,997,0.10016211122274399
1517321801.1911707,1003,0.10010484606027603
1517321812.1663284,1006,0.10024362802505493
1517321844.9558134,1015,0.1002722904086113
1517321885.0576417,1026,0.10016495734453201
1517321954.4749708,1045,0.10026377439498901
1517322019.4844832,1058,0.10021159797906876
1517322041.4143145,1064,0.10030210018157959
1517322052.3614483,1067,0.10014205425977707
1517322059.6680396,1069,0.10013946145772934
1517322074.2514124,1073,0.1002323105931282
1517322096.171021,1079,0.10013804584741592
1517322114.4066334,1084,0.10017339140176773
